date;category;comment;outcome_account;outcome;outcome_currency;income_account;income;income_currency
25/10/2018;Финансовые риски;Потерял в Тинькофф инвестиции;Вклад UniCredit;5177.04;RUB;Вклад UniCredit;0;RUB
26/10/2018;Еда;Обед;UniCredit GOLD;208;RUB;UniCredit GOLD;0;RUB
27/10/2018;Прочее;Пакет;UniCredit GOLD;3.49;RUB;UniCredit GOLD;0;RUB
27/10/2018;Сладкое;Шоколад;UniCredit GOLD;225.85;RUB;UniCredit GOLD;0;RUB
27/10/2018;Сладкое;Паста nutella;UniCredit GOLD;222.99;RUB;UniCredit GOLD;0;RUB
27/10/2018;Продукты;Хлеб;UniCredit GOLD;71.79;RUB;UniCredit GOLD;0;RUB
27/10/2018;Продукты;Хлебцы;UniCredit GOLD;181.17;RUB;UniCredit GOLD;0;RUB
27/10/2018;Продукты;Колбаса;UniCredit GOLD;352.71;RUB;UniCredit GOLD;0;RUB
27/10/2018;Связь;Мобильный банк;UniCredit;60;RUB;UniCredit;0;RUB
29/10/2018;Сладкое;Паста nutella;UniCredit GOLD;392.44;RUB;UniCredit GOLD;0;RUB
29/10/2018;Продукты;Помидоры;UniCredit GOLD;220.09;RUB;UniCredit GOLD;0;RUB
29/10/2018;Продукты;Морковь;UniCredit GOLD;102;RUB;UniCredit GOLD;0;RUB
29/10/2018;Продукты;Салат;UniCredit GOLD;79;RUB;UniCredit GOLD;0;RUB
29/10/2018;Продукты;Хлебцы;UniCredit GOLD;55;RUB;UniCredit GOLD;0;RUB
29/10/2018;Продукты;Перец;UniCredit GOLD;158;RUB;UniCredit GOLD;0;RUB
29/10/2018;Прочее;Пакет;UniCredit GOLD;16;RUB;UniCredit GOLD;0;RUB
02/11/2018;Зарплата;За октябрь;UniCredit;0;RUB;UniCredit;84393.66;RUB
02/11/2018;Суточные;Суточные 28.10-1.11.18;Счет Клик;0;RUB;Счет Клик;9500;RUB
02/11/2018;;;UniCredit;85000;RUB;Счет Клик;85000;RUB
04/11/2018;;;Счет Клик;5000;RUB;UniCredit GOLD;5000;RUB
04/11/2018;Семейные;От мамы;UniCredit GOLD;0;RUB;UniCredit GOLD;30000;RUB
04/11/2018;Продукты;Сахар;UniCredit GOLD;40.69;RUB;UniCredit GOLD;0;RUB
04/11/2018;Продукты;Хлебцы;UniCredit GOLD;54.99;RUB;UniCredit GOLD;0;RUB
04/11/2018;Сладкое;Мороженое;UniCredit GOLD;139.99;RUB;UniCredit GOLD;0;RUB
05/11/2018;Прочее;Пакет;UniCredit GOLD;16;RUB;UniCredit GOLD;0;RUB
05/11/2018;Продукты;Помидоры;UniCredit GOLD;653.62;RUB;UniCredit GOLD;0;RUB
05/11/2018;Продукты;Морковь;UniCredit GOLD;104;RUB;UniCredit GOLD;0;RUB
05/11/2018;Продукты;Салат;UniCredit GOLD;428;RUB;UniCredit GOLD;0;RUB
05/11/2018;Продукты;Хлебцы;UniCredit GOLD;56;RUB;UniCredit GOLD;0;RUB
05/11/2018;Продукты;Перец;UniCredit GOLD;219;RUB;UniCredit GOLD;0;RUB
05/11/2018;Сладкое;Паста nutella;UniCredit GOLD;224;RUB;UniCredit GOLD;0;RUB
05/11/2018;Продукты;Огурцы;UniCredit GOLD;304;RUB;UniCredit GOLD;0;RUB
11/11/2018;Продукты;Помидоры;UniCredit GOLD;89.55;RUB;UniCredit GOLD;0;RUB
11/11/2018;Продукты;Хлебцы;UniCredit GOLD;140;RUB;UniCredit GOLD;0;RUB
11/11/2018;Сладкое;Паста nutella;UniCredit GOLD;262.5;RUB;UniCredit GOLD;0;RUB
11/11/2018;Продукты;Суповая смесь;UniCredit GOLD;56.7;RUB;UniCredit GOLD;0;RUB
11/11/2018;Сладкое;Киткат конфеты;UniCredit GOLD;216.57;RUB;UniCredit GOLD;0;RUB
12/11/2018;;;Наличные;800;RUB;Счет Клик;800;RUB
12/11/2018;;;UniCredit GOLD;30000;RUB;Счет Клик;30000;RUB
13/11/2018;Сладкое;Шоколад;UniCredit GOLD;282.23;RUB;UniCredit GOLD;0;RUB
13/11/2018;Сладкое;Паста nutella;UniCredit GOLD;319.98;RUB;UniCredit GOLD;0;RUB
13/11/2018;Продукты;Хлеб;UniCredit GOLD;30.79;RUB;UniCredit GOLD;0;RUB
13/11/2018;Продажа;Продажа квартиры Тренева 25а;Семейный;0;RUB;Семейный;1250000;RUB
14/11/2018;Проценты;Проценты;Сбербанк;0;RUB;Сбербанк;0.96;RUB
14/11/2018;;;Семейный;150000;RUB;Счет Клик;150000;RUB
14/11/2018;;;Вклад UniCredit;140000;RUB;Счет Клик;140000;RUB
14/11/2018;Услуги;Услуги на Авито;UniCredit GOLD;267;RUB;UniCredit GOLD;0;RUB
15/11/2018;;;Вклад UniCredit;85721;RUB;UniCredit GOLD;85721;RUB
15/11/2018;;;UniCredit GOLD;86000;RUB;Счет Клик;86000;RUB
18/11/2018;;;UniCredit GOLD;900;RUB;Наличные;900;RUB
18/11/2018;Сладкое;Шоколад;UniCredit GOLD;39.99;RUB;UniCredit GOLD;0;RUB
18/11/2018;Продукты;Хлеб;UniCredit GOLD;25.69;RUB;UniCredit GOLD;0;RUB
18/11/2018;Продукты;Хлебцы;UniCredit GOLD;48.19;RUB;UniCredit GOLD;0;RUB
18/11/2018;Продукты;Мясо соевое;UniCredit GOLD;47.99;RUB;UniCredit GOLD;0;RUB
18/11/2018;Сладкое;Киткат конфеты;UniCredit GOLD;276.19;RUB;UniCredit GOLD;0;RUB
18/11/2018;Сладкое;Мороженое;UniCredit GOLD;219.99;RUB;UniCredit GOLD;0;RUB
18/11/2018;Продукты;Маслины;UniCredit GOLD;74.99;RUB;UniCredit GOLD;0;RUB
18/11/2018;Сладкое;Паста nutella;UniCredit GOLD;319.97;RUB;UniCredit GOLD;0;RUB
19/11/2018;Проценты;Cashback;UniCredit GOLD;0;RUB;UniCredit GOLD;126.96;RUB
19/11/2018;Парикмахерская;;Наличные;300;RUB;Наличные;0;RUB
20/11/2018;;;UniCredit GOLD;8.04;RUB;Счет Клик;8.04;RUB
20/11/2018;;;UniCredit GOLD;46000;RUB;Счет Клик;46000;RUB
20/11/2018;;;Семейный;50000;RUB;Сбербанк;50000;RUB
20/11/2018;;;Сбербанк;40000;RUB;UniCredit GOLD;40000;RUB
20/11/2018;Зарплата;Аванс;UniCredit GOLD;0;RUB;UniCredit GOLD;10000;RUB
20/11/2018;Финансовые риски;Потерял в Тинькофф при переводе с карты на карту;UniCredit GOLD;1513.53;RUB;UniCredit GOLD;0;RUB
20/11/2018;Проценты;Проценты;Счет Клик;0;RUB;Счет Клик;3047.39;RUB
20/11/2018;;;Вклад UniCredit;101.96;RUB;Счет Клик;101.96;RUB
20/11/2018;;;Счет Клик;1030000;RUB;Вклад UniCredit;1030000;RUB
20/11/2018;;;Наличные;41;RUB;Счет Клик;41;RUB
20/11/2018;Продукты;Суповая смесь;UniCredit GOLD;170.1;RUB;UniCredit GOLD;0;RUB
20/11/2018;Продукты;Вареники;UniCredit GOLD;135.84;RUB;UniCredit GOLD;0;RUB
21/11/2018;Суточные;Суточные 5.11-10.11.18;Счет Клик;0;RUB;Счет Клик;11400;RUB
21/11/2018;;;Счет Клик;400;RUB;Наличные;400;RUB
21/11/2018;;;UniCredit;1102.06;RUB;UniCredit GOLD;1102.06;RUB
21/11/2018;Еда;Пирожок;UniCredit GOLD;65;RUB;UniCredit GOLD;0;RUB
21/11/2018;Еда;Обед;UniCredit GOLD;90;RUB;UniCredit GOLD;0;RUB
23/11/2018;Еда;Обед;UniCredit GOLD;170;RUB;UniCredit GOLD;0;RUB
23/11/2018;Такси;Такси;UniCredit GOLD;550;RUB;UniCredit GOLD;0;RUB
24/11/2018;;;Наличные;1000;RUB;UniCredit GOLD;1000;RUB
24/11/2018;Еда;Бургер кинг;UniCredit GOLD;124;RUB;UniCredit GOLD;0;RUB
25/11/2018;Хозтовары;Фильтр для воды ;UniCredit GOLD;1481.92;RUB;UniCredit GOLD;0;RUB
25/11/2018;Продукты;Грибы;UniCredit GOLD;209.59;RUB;UniCredit GOLD;0;RUB
25/11/2018;Сладкое;Фисташки;UniCredit GOLD;472.73;RUB;UniCredit GOLD;0;RUB
25/11/2018;Техника;Весы кухонные;UniCredit GOLD;570;RUB;UniCredit GOLD;0;RUB
25/11/2018;Техника;Весы;UniCredit GOLD;19;RUB;UniCredit GOLD;0;RUB
26/11/2018;Связь;Мобильный банк;Сбербанк;60;RUB;Сбербанк;0;RUB
26/11/2018;Еда;Обед;UniCredit GOLD;235;RUB;UniCredit GOLD;0;RUB
26/11/2018;;;Счет Клик;5000;RUB;UniCredit GOLD;5000;RUB
27/11/2018;Корп. расходы;За квартиру;Сбербанк;1616;RUB;Сбербанк;0;RUB
27/11/2018;;;Счет Клик;4000;RUB;UniCredit GOLD;4000;RUB
27/11/2018;Продукты;Помидоры;UniCredit GOLD;80.39;RUB;UniCredit GOLD;0;RUB
27/11/2018;Продукты;Хлеб;UniCredit GOLD;39.92;RUB;UniCredit GOLD;0;RUB
27/11/2018;Продукты;Зелень;UniCredit GOLD;27.99;RUB;UniCredit GOLD;0;RUB
27/11/2018;Продукты;Огурцы;UniCredit GOLD;69.99;RUB;UniCredit GOLD;0;RUB
27/11/2018;Продукты;Морковь;UniCredit GOLD;11.4;RUB;UniCredit GOLD;0;RUB
27/11/2018;Продукты;Груша;UniCredit GOLD;71.82;RUB;UniCredit GOLD;0;RUB
27/11/2018;Продукты;Маслины;UniCredit GOLD;149.99;RUB;UniCredit GOLD;0;RUB
27/11/2018;;;UniCredit GOLD;6300;RUB;Наличные;6300;RUB
27/11/2018;Корп. расходы;За квартиру;Наличные;3200;RUB;Наличные;0;RUB
27/11/2018;Корп. расходы;% за документы;Наличные;1200;RUB;Наличные;0;RUB
29/11/2018;Фрукты;Грейпфрут;UniCredit GOLD;61.99;RUB;UniCredit GOLD;0;RUB
29/11/2018;Фрукты;Манго;UniCredit GOLD;96.6;RUB;UniCredit GOLD;0;RUB
29/11/2018;Продукты;Хлебцы;UniCredit GOLD;84;RUB;UniCredit GOLD;0;RUB
29/11/2018;Продукты;Помидоры;UniCredit GOLD;56.39;RUB;UniCredit GOLD;0;RUB
29/11/2018;Продукты;Перец;UniCredit GOLD;55;RUB;UniCredit GOLD;0;RUB
29/11/2018;Продукты;Грибы;UniCredit GOLD;64.99;RUB;UniCredit GOLD;0;RUB
30/11/2018;Продукты;Чай;UniCredit GOLD;189.99;RUB;UniCredit GOLD;0;RUB
30/11/2018;Продукты;Хлеб;UniCredit GOLD;42.99;RUB;UniCredit GOLD;0;RUB
30/11/2018;Продукты;Хлебцы;UniCredit GOLD;69.99;RUB;UniCredit GOLD;0;RUB
30/11/2018;Фрукты;Грейпфрут;UniCredit GOLD;140.05;RUB;UniCredit GOLD;0;RUB
30/11/2018;Фрукты;Авокадо;UniCredit GOLD;159.99;RUB;UniCredit GOLD;0;RUB
30/11/2018;Фрукты;Бананы;UniCredit GOLD;46.79;RUB;UniCredit GOLD;0;RUB
30/11/2018;Фрукты;Помело;UniCredit GOLD;92.11;RUB;UniCredit GOLD;0;RUB
30/11/2018;;;Сбербанк;741.91;RUB;UniCredit GOLD;741.91;RUB
30/11/2018;Еда;Обед;UniCredit GOLD;205;RUB;UniCredit GOLD;0;RUB
30/11/2018;Еда;Завтрак;UniCredit GOLD;170;RUB;UniCredit GOLD;0;RUB
30/11/2018;Суточные;Суточные 27.11-30.11.18;Счет Клик;0;RUB;Счет Клик;19600;RUB
30/11/2018;Налог;Налог;UniCredit GOLD;2218;RUB;UniCredit GOLD;0;RUB
30/11/2018;;;Счет Клик;6000;RUB;UniCredit GOLD;6000;RUB
01/12/2018;Сладкое;Шоколад;UniCredit GOLD;119.98;RUB;UniCredit GOLD;0;RUB
01/12/2018;Продукты;Хлеб;UniCredit GOLD;50.89;RUB;UniCredit GOLD;0;RUB
01/12/2018;Продукты;Зелень;UniCredit GOLD;39.99;RUB;UniCredit GOLD;0;RUB
01/12/2018;Сладкое;Мороженое;UniCredit GOLD;179.2;RUB;UniCredit GOLD;0;RUB
01/12/2018;Продукты;Мясо соевое;UniCredit GOLD;47.99;RUB;UniCredit GOLD;0;RUB
01/12/2018;Продукты;Помидоры;UniCredit GOLD;78.93;RUB;UniCredit GOLD;0;RUB
01/12/2018;Проценты;Проценты по депозиту;UniCredit GOLD;0;RUB;UniCredit GOLD;2172.88;RUB
03/12/2018;Продукты;Хлебцы;UniCredit GOLD;48.2;RUB;UniCredit GOLD;0;RUB
03/12/2018;Фрукты;Манго;UniCredit GOLD;72.5;RUB;UniCredit GOLD;0;RUB
03/12/2018;Фрукты;Груша;UniCredit GOLD;92.09;RUB;UniCredit GOLD;0;RUB
03/12/2018;Продукты;Перец;UniCredit GOLD;51.75;RUB;UniCredit GOLD;0;RUB
03/12/2018;Фрукты;Бананы;UniCredit GOLD;62.54;RUB;UniCredit GOLD;0;RUB
03/12/2018;Прочее;Посуда пластиковая;UniCredit GOLD;26;RUB;UniCredit GOLD;0;RUB
03/12/2018;Продукты;Огурцы;UniCredit GOLD;26.77;RUB;UniCredit GOLD;0;RUB
03/12/2018;Продукты;Помидоры;UniCredit GOLD;66.5;RUB;UniCredit GOLD;0;RUB
04/12/2018;Продукты;Помидоры;UniCredit GOLD;91.99;RUB;UniCredit GOLD;0;RUB
04/12/2018;Фрукты;Грейпфрут;UniCredit GOLD;70.39;RUB;UniCredit GOLD;0;RUB
04/12/2018;Продукты;Перец;UniCredit GOLD;53.1;RUB;UniCredit GOLD;0;RUB
04/12/2018;Фрукты;Бананы;UniCredit GOLD;81.56;RUB;UniCredit GOLD;0;RUB
04/12/2018;Еда;Обед;UniCredit GOLD;107;RUB;UniCredit GOLD;0;RUB
05/12/2018;Семейные;От мамы;UniCredit GOLD;0;RUB;UniCredit GOLD;50000;RUB
05/12/2018;Зарплата;За ноябрь;UniCredit GOLD;0;RUB;UniCredit GOLD;68855.36;RUB
05/12/2018;Фрукты;Гранат;UniCredit GOLD;154.64;RUB;UniCredit GOLD;0;RUB
05/12/2018;Продукты;Гречка;UniCredit GOLD;84.69;RUB;UniCredit GOLD;0;RUB
05/12/2018;Продукты;Сельдерей;UniCredit GOLD;89.99;RUB;UniCredit GOLD;0;RUB
05/12/2018;Фрукты;Виноград;UniCredit GOLD;151.97;RUB;UniCredit GOLD;0;RUB
05/12/2018;Продукты;Огурцы;UniCredit GOLD;65.53;RUB;UniCredit GOLD;0;RUB
05/12/2018;Фрукты;Свити;UniCredit GOLD;88.2;RUB;UniCredit GOLD;0;RUB
05/12/2018;Фрукты;Авокадо;UniCredit GOLD;99.98;RUB;UniCredit GOLD;0;RUB
05/12/2018;;;UniCredit GOLD;120000;RUB;Счет Клик;120000;RUB
06/12/2018;;;Счет Клик;32000;RUB;UniCredit GOLD;32000;RUB
06/12/2018;Фрукты;Бананы;UniCredit GOLD;35.39;RUB;UniCredit GOLD;0;RUB
06/12/2018;Суточные;Суточные 3.12-5.12.18;Счет Клик;0;RUB;Счет Клик;6000;RUB
07/12/2018;Еда;Обед;UniCredit GOLD;150;RUB;UniCredit GOLD;0;RUB
07/12/2018;Техника;Системник;UniCredit GOLD;32497;RUB;UniCredit GOLD;0;RUB
07/12/2018;Продукты;Базар;Наличные;600;RUB;Наличные;0;RUB
09/12/2018;Сладкое;Шоколад;UniCredit GOLD;99.99;RUB;UniCredit GOLD;0;RUB
09/12/2018;Продукты;Колбаса;UniCredit GOLD;313.99;RUB;UniCredit GOLD;0;RUB
09/12/2018;Сладкое;Мороженое;UniCredit GOLD;79.99;RUB;UniCredit GOLD;0;RUB
09/12/2018;Фрукты;Гранат;UniCredit GOLD;57.74;RUB;UniCredit GOLD;0;RUB
09/12/2018;Фрукты;Бананы;UniCredit GOLD;52.19;RUB;UniCredit GOLD;0;RUB
10/12/2018;Корп. расходы;За квартиру 4 сут. + 600р за чайник;Наличные;5800;RUB;Наличные;0;RUB
10/12/2018;;;Счет Клик;8000;RUB;UniCredit GOLD;8000;RUB
10/12/2018;;;UniCredit GOLD;6900;RUB;Наличные;6900;RUB
10/12/2018;Фрукты;Орехи;UniCredit GOLD;264.98;RUB;UniCredit GOLD;0;RUB
10/12/2018;Фрукты;Сухофрукты;UniCredit GOLD;179.98;RUB;UniCredit GOLD;0;RUB
10/12/2018;Продукты;Перец;UniCredit GOLD;137.69;RUB;UniCredit GOLD;0;RUB
10/12/2018;Фрукты;Помело;UniCredit GOLD;36.8;RUB;UniCredit GOLD;0;RUB
10/12/2018;Фрукты;Груша;UniCredit GOLD;100.79;RUB;UniCredit GOLD;0;RUB
10/12/2018;Фрукты;Бананы;UniCredit GOLD;68.9;RUB;UniCredit GOLD;0;RUB
10/12/2018;Продукты;Морковь;UniCredit GOLD;8;RUB;UniCredit GOLD;0;RUB
10/12/2018;Продукты;Помидоры;UniCredit GOLD;75.07;RUB;UniCredit GOLD;0;RUB
10/12/2018;Проценты;Cashback;UniCredit GOLD;0;RUB;UniCredit GOLD;88.94;RUB
11/12/2018;Фрукты;Яблоки;UniCredit GOLD;60.34;RUB;UniCredit GOLD;0;RUB
11/12/2018;Фрукты;Клюква сушеная;UniCredit GOLD;149.99;RUB;UniCredit GOLD;0;RUB
11/12/2018;Продукты;Вода;UniCredit GOLD;18.99;RUB;UniCredit GOLD;0;RUB
11/12/2018;Продукты;Огурцы;UniCredit GOLD;74.67;RUB;UniCredit GOLD;0;RUB
11/12/2018;Продукты;Помидоры;UniCredit GOLD;76.19;RUB;UniCredit GOLD;0;RUB
11/12/2018;Продукты;Зелень;UniCredit GOLD;39.99;RUB;UniCredit GOLD;0;RUB
11/12/2018;Фрукты;Мандарины;UniCredit GOLD;77.84;RUB;UniCredit GOLD;0;RUB
12/12/2018;Продажа;Продажа квартиры Бумажников 17;Семейный;0;RUB;Семейный;1350000;RUB
12/12/2018;Фрукты;Сухофрукты;UniCredit GOLD;179.98;RUB;UniCredit GOLD;0;RUB
12/12/2018;Фрукты;Апельсин;UniCredit GOLD;58.51;RUB;UniCredit GOLD;0;RUB
12/12/2018;Продукты;Хлебцы;UniCredit GOLD;60.85;RUB;UniCredit GOLD;0;RUB
12/12/2018;Фрукты;Бананы;UniCredit GOLD;49.12;RUB;UniCredit GOLD;0;RUB
12/12/2018;Фрукты;Мандарины;UniCredit GOLD;71.54;RUB;UniCredit GOLD;0;RUB
13/12/2018;Продукты;Хлебцы;UniCredit GOLD;29.9;RUB;UniCredit GOLD;0;RUB
13/12/2018;Продукты;Помидоры;UniCredit GOLD;163.6;RUB;UniCredit GOLD;0;RUB
13/12/2018;Продукты;Огурцы;UniCredit GOLD;57.8;RUB;UniCredit GOLD;0;RUB
13/12/2018;Продукты;Вареники;UniCredit GOLD;109.8;RUB;UniCredit GOLD;0;RUB
13/12/2018;Корп. расходы;За квартиру;Сбербанк;1313;RUB;Сбербанк;0;RUB
14/12/2018;Инструмент;Отвертка;UniCredit GOLD;29;RUB;UniCredit GOLD;0;RUB
14/12/2018;Корп. расходы;За квартиру 3 суток;Сбербанк;3939;RUB;Сбербанк;0;RUB
14/12/2018;Фрукты;Грейпфрут;UniCredit GOLD;46.34;RUB;UniCredit GOLD;0;RUB
14/12/2018;Прочее;Пакет;UniCredit GOLD;4.99;RUB;UniCredit GOLD;0;RUB
14/12/2018;Фрукты;Мандарины;UniCredit GOLD;63.44;RUB;UniCredit GOLD;0;RUB
14/12/2018;Продукты;Зелень;UniCredit GOLD;39.99;RUB;UniCredit GOLD;0;RUB
14/12/2018;Продукты;Вареники;UniCredit GOLD;149.99;RUB;UniCredit GOLD;0;RUB
14/12/2018;Фрукты;Орехи;UniCredit GOLD;124.99;RUB;UniCredit GOLD;0;RUB
14/12/2018;Продукты;Хлеб;UniCredit GOLD;59.59;RUB;UniCredit GOLD;0;RUB
14/12/2018;Фрукты;Сухофрукты;UniCredit GOLD;94.99;RUB;UniCredit GOLD;0;RUB
15/12/2018;Канцелярия;Скрепки;UniCredit GOLD;18;RUB;UniCredit GOLD;0;RUB
15/12/2018;Фрукты;Манго;UniCredit GOLD;69.99;RUB;UniCredit GOLD;0;RUB
15/12/2018;Продукты;Хлеб;UniCredit GOLD;53.89;RUB;UniCredit GOLD;0;RUB
15/12/2018;Фрукты;Сухофрукты;UniCredit GOLD;126.99;RUB;UniCredit GOLD;0;RUB
15/12/2018;Фрукты;Орехи;UniCredit GOLD;357.13;RUB;UniCredit GOLD;0;RUB
15/12/2018;;;Сбербанк;608;RUB;UniCredit GOLD;608;RUB
17/12/2018;Продукты;Вареники;UniCredit GOLD;59.99;RUB;UniCredit GOLD;0;RUB
17/12/2018;Продукты;Маслины;UniCredit GOLD;89.99;RUB;UniCredit GOLD;0;RUB
17/12/2018;Продукты;Фасоль в соусе;UniCredit GOLD;64.99;RUB;UniCredit GOLD;0;RUB
17/12/2018;Продукты;Помидоры;UniCredit GOLD;72.21;RUB;UniCredit GOLD;0;RUB
17/12/2018;Фрукты;Бананы;UniCredit GOLD;60.28;RUB;UniCredit GOLD;0;RUB
17/12/2018;Корп. расходы;За квартиру;Сбербанк;1313;RUB;Сбербанк;0;RUB
18/12/2018;Еда;Обед;Сбербанк;141;RUB;Сбербанк;0;RUB
18/12/2018;Продукты;Вода;UniCredit GOLD;20.5;RUB;UniCredit GOLD;0;RUB
18/12/2018;;;Счет Клик;6000;RUB;UniCredit GOLD;6000;RUB
18/12/2018;Корп. расходы;За квартиру;Сбербанк;1313;RUB;Сбербанк;0;RUB
18/12/2018;Продукты;Маслины;UniCredit GOLD;79.99;RUB;UniCredit GOLD;0;RUB
18/12/2018;Фрукты;Апельсин;UniCredit GOLD;41.71;RUB;UniCredit GOLD;0;RUB
18/12/2018;Фрукты;Бананы;UniCredit GOLD;46.78;RUB;UniCredit GOLD;0;RUB
18/12/2018;Продукты;Вареники;UniCredit GOLD;59.99;RUB;UniCredit GOLD;0;RUB
19/12/2018;Продукты;Маслины;UniCredit GOLD;79.9;RUB;UniCredit GOLD;0;RUB
19/12/2018;Фрукты;Апельсин;UniCredit GOLD;60.1;RUB;UniCredit GOLD;0;RUB
19/12/2018;Фрукты;Грейпфрут;UniCredit GOLD;54.66;RUB;UniCredit GOLD;0;RUB
19/12/2018;Продукты;Помидоры;UniCredit GOLD;58.17;RUB;UniCredit GOLD;0;RUB
19/12/2018;Фрукты;Виноград;UniCredit GOLD;91.69;RUB;UniCredit GOLD;0;RUB
19/12/2018;;;UniCredit GOLD;1800;RUB;Наличные;1800;RUB
19/12/2018;Корп. расходы;10% за документы;Наличные;3800;RUB;Наличные;0;RUB
20/12/2018;Зарплата;Аванс;UniCredit GOLD;0;RUB;UniCredit GOLD;10000;RUB
21/12/2018;Фрукты;Бананы;UniCredit GOLD;53.47;RUB;UniCredit GOLD;0;RUB
21/12/2018;Продукты;Маслины;UniCredit GOLD;79.99;RUB;UniCredit GOLD;0;RUB
